,mid,movie_title,genres,rating
2028,2097,Something Wicked This Way Comes (1983),Children's|Horror,3.488262910798122
2029,2098,Son of Flubber (1963),Children's|Comedy,3.1447368421052633
2030,2099,Song of the South (1946),Adventure|Animation|Children's|Musical,3.6018099547511313
2031,2100,Splash (1984),Comedy|Fantasy|Romance,3.4307824591573515
2032,2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,3.533333333333333
2033,2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,3.3857868020304567
2034,2103,Tall Tale (1994),Adventure|Children's,3.081081081081081
2035,2104,Tex (1982),Drama,3.339622641509434
2036,2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,3.3556701030927836
2037,2106,Swing Kids (1993),Drama|War,3.2972972972972974
2038,2107,Halloween: H20 (1998),Horror|Thriller,2.6884422110552766
2039,2108,L.A. Story (1991),Comedy|Romance,3.7066666666666666
2040,2109,"Jerk, The (1979)",Comedy,3.743455497382199
2041,2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,3.2643051771117166
2042,2111,"Man with Two Brains, The (1983)",Comedy,3.2275641025641026
2043,2112,Grand Canyon (1991),Crime|Drama,3.4884393063583814
2044,2113,Graveyard Shift (1990),Horror|Thriller,2.151898734177215
2045,2114,"Outsiders, The (1983)",Drama,3.6875
2046,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,3.676131322094055
2047,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,3.3333333333333335
2048,2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,3.7194244604316546
2049,2118,"Dead Zone, The (1983)",Horror|Thriller,3.7024793388429753
2050,2119,Maximum Overdrive (1986),Horror,2.272108843537415
2051,2120,Needful Things (1993),Drama|Horror,2.9421487603305785
2052,2121,Cujo (1983),Horror|Thriller,2.730612244897959
2053,2122,Children of the Corn (1984),Horror|Thriller,2.4463519313304722
2054,2123,All Dogs Go to Heaven (1989),Animation|Children's,2.869767441860465
2055,2124,"Addams Family, The (1991)",Comedy,3.169467787114846
2056,2125,Ever After: A Cinderella Story (1998),Drama|Romance,3.7139423076923075
2057,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2.7454545454545456
2058,2127,"First Love, Last Rites (1997)",Drama|Romance,3.5
2059,2128,Safe Men (1998),Comedy,3.32
2060,2129,"Saltmen of Tibet, The (1997)",Documentary,3.75
2061,2130,Atlantic City (1980),Crime|Drama|Romance,3.8322368421052633
2062,2131,Autumn Sonata (H�stsonaten ) (1978),Drama,3.7333333333333334
2063,2132,Who's Afraid of Virginia Woolf? (1966),Drama,4.074074074074074
2064,2133,Adventures in Babysitting (1987),Adventure|Comedy,3.2754158964879854
2065,2134,Weird Science (1985),Comedy,3.4235294117647057
2066,2135,Doctor Dolittle (1967),Adventure|Musical,3.2016806722689077
2067,2136,"Nutty Professor, The (1963)",Comedy,3.1486486486486487
2068,2137,Charlotte's Web (1973),Animation|Children's,3.8229376257545273
2069,2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,3.8426229508196723
2070,2139,"Secret of NIMH, The (1982)",Animation|Children's,3.850948509485095
2071,2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,3.652112676056338
2072,2141,"American Tail, An (1986)",Animation|Children's|Comedy,3.4282178217821784
2073,2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,2.8308457711442787
2074,2143,Legend (1985),Adventure|Fantasy|Romance,3.2704225352112677
2075,2144,Sixteen Candles (1984),Comedy,3.710709318497914
2076,2145,Pretty in Pink (1986),Comedy|Drama|Romance,3.3665223665223665
2077,2146,St. Elmo's Fire (1985),Drama|Romance,3.1107954545454546
2078,2147,"Clan of the Cave Bear, The (1986)",Drama,2.54978354978355
2079,2148,House (1986),Comedy|Horror,2.8855421686746987
2080,2149,House II: The Second Story (1987),Comedy|Horror,2.2524271844660193
2081,2150,"Gods Must Be Crazy, The (1980)",Comedy,3.726618705035971
2082,2151,"Gods Must Be Crazy II, The (1989)",Comedy,3.171875
2083,2152,Air Bud: Golden Receiver (1998),Children's|Comedy,2.1159420289855073
2084,2153,"Avengers, The (1998)",Action|Adventure,1.9965277777777777
2085,2154,How Stella Got Her Groove Back (1998),Drama|Romance,2.7857142857142856
2086,2155,"Slums of Beverly Hills, The (1998)",Comedy,3.3146067415730336
2087,2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,3.7777777777777777
2088,2157,"Chambermaid on the Titanic, The (1998)",Romance,3.25
2089,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,2.6
2090,2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,3.4794520547945207
2091,2160,Rosemary's Baby (1968),Horror|Thriller,3.818820224719101
2092,2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,3.6051502145922747
2093,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,2.4124293785310735
2094,2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,2.6067961165048543
2095,2164,Surf Nazis Must Die (1987),Drama,2.05
2096,2165,Your Friends and Neighbors (1998),Drama,3.376146788990826
2097,2166,Return to Paradise (1998),Drama|Romance,3.5208333333333335
2098,2167,Blade (1998),Action|Adventure|Horror,3.477132262051916
2099,2168,Dance with Me (1998),Drama|Romance,3.0759493670886076
2100,2169,Dead Man on Campus (1998),Comedy,2.6769230769230767
2101,2170,Wrongfully Accused (1998),Action|Comedy,2.5528455284552845
2102,2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,3.688775510204082
2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,3.25
2104,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,3.5636363636363635
2105,2174,Beetlejuice (1988),Comedy|Fantasy,3.5678929765886287
2106,2175,D�j� Vu (1997),Drama|Romance,3.8333333333333335
2107,2176,Rope (1948),Thriller,3.8952879581151834
2108,2177,Family Plot (1976),Comedy|Thriller,3.216867469879518
2109,2178,Frenzy (1972),Thriller,3.663157894736842
2110,2179,Topaz (1969),Thriller,3.1538461538461537
2111,2180,Torn Curtain (1966),Thriller,3.3275862068965516
2112,2181,Marnie (1964),Thriller,3.5677966101694913
2113,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,3.5816326530612246
2114,2183,"Man Who Knew Too Much, The (1956)",Thriller,3.9329608938547485
2115,2184,"Trouble with Harry, The (1955)",Mystery|Thriller,3.598639455782313
2116,2185,I Confess (1953),Thriller,3.588235294117647
2117,2186,Strangers on a Train (1951),Film-Noir|Thriller,4.304979253112033
2118,2187,Stage Fright (1950),Mystery|Thriller,3.576923076923077
2119,2188,54 (1998),Drama,2.7644787644787643
2120,2189,I Married A Strange Person (1997),Animation,3.7142857142857144
2121,2190,Why Do Fools Fall In Love? (1998),Drama,2.8461538461538463
2122,2191,"Merry War, A (1997)",Comedy,2.8
2123,2192,See the Sea (Regarde la mer) (1997),Drama,3.2857142857142856
2124,2193,Willow (1988),Action|Adventure|Fantasy,3.4962593516209477
2125,2194,"Untouchables, The (1987)",Action|Crime|Drama,4.007985803016859
2126,2195,Dirty Work (1998),Comedy,3.0074074074074075
2127,2196,Knock Off (1998),Action,2.4444444444444446
2128,2197,Firelight (1997),Drama,4.181818181818182
2129,2198,Modulations (1998),Documentary,4.0
2131,2200,Under Capricorn (1949),Drama,2.5
2132,2201,"Paradine Case, The (1947)",Drama,3.4
2133,2202,Lifeboat (1944),Drama|Thriller|War,3.943661971830986
2134,2203,Shadow of a Doubt (1943),Film-Noir|Thriller,4.2703862660944205
2135,2204,Saboteur (1942),Thriller,3.8202247191011236
2136,2205,Mr. & Mrs. Smith (1941),Comedy,3.515151515151515
2137,2206,Suspicion (1941),Mystery|Thriller,4.0119760479041915
2138,2207,Jamaica Inn (1939),Drama,2.875
2139,2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,4.185929648241206
2140,2209,Young and Innocent (1937),Crime|Thriller,3.3
2141,2210,Sabotage (1936),Thriller,3.7037037037037037
2142,2211,Secret Agent (1936),Thriller,3.526315789473684
2143,2212,"Man Who Knew Too Much, The (1934)",Thriller,3.8359375
2144,2213,Waltzes from Vienna (1933),Comedy|Musical,1.0
2145,2214,Number Seventeen (1932),Thriller,3.0
2146,2215,Rich and Strange (1932),Comedy|Romance,3.5
2148,2217,Elstree Calling (1930),Comedy|Musical,1.0
2149,2218,Juno and Paycock (1930),Drama,2.0
2150,2219,Murder! (1930),Mystery|Thriller,3.4
2152,2221,Blackmail (1929),Thriller,3.090909090909091
2154,2223,"Farmer's Wife, The (1928)",Comedy,3.3333333333333335
2157,2226,"Ring, The (1927)",Drama,3.0
2158,2227,"Lodger, The (1926)",Thriller,3.5238095238095237
2162,2231,Rounders (1998),Crime|Drama,3.608695652173913
2163,2232,Cube (1997),Sci-Fi|Thriller,3.467811158798283
2164,2233,Digging to China (1998),Drama,1.6
2165,2234,Let's Talk About Sex (1998),Drama,1.875
2166,2235,One Man's Hero (1999),Drama|War,2.0
2167,2236,Simon Birch (1998),Drama,3.608910891089109
2168,2237,Without Limits (1998),Drama,3.590909090909091
2169,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.831168831168831
2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,3.7422680412371134
2171,2240,My Bodyguard (1980),Drama,3.508403361344538
2172,2241,Class (1983),Comedy,2.7751937984496124
2173,2242,"Grandview, U.S.A. (1984)",Drama,2.5
2174,2243,Broadcast News (1987),Comedy|Drama|Romance,3.747782002534854
2175,2244,"Allnighter, The (1987)",Comedy|Romance,1.8571428571428572
2176,2245,Working Girl (1988),Comedy|Drama,3.414396887159533
2177,2246,Stars and Bars (1988),Comedy,2.7142857142857144
2178,2247,Married to the Mob (1988),Comedy,3.0931506849315067
2179,2248,Say Anything... (1989),Comedy|Drama|Romance,4.017505470459518
2180,2249,My Blue Heaven (1990),Comedy,3.192468619246862
2181,2250,Men Don't Leave (1990),Drama,3.1451612903225805
2182,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,3.5
2183,2252,Hero (1992),Comedy|Drama,3.0161290322580645
2184,2253,Toys (1992),Action|Comedy|Fantasy,2.5636363636363635
2185,2254,Choices (1981),Drama,2.0
2186,2255,Young Doctors in Love (1982),Comedy,2.607594936708861
2187,2256,Parasite (1982),Horror|Sci-Fi,2.375
2188,2257,No Small Affair (1984),Comedy|Romance,2.9411764705882355
2189,2258,Master Ninja I (1984),Action,3.0
2190,2259,Blame It on Rio (1984),Comedy|Romance,2.716417910447761
2191,2260,Wisdom (1986),Action|Crime,2.795918367346939
2192,2261,One Crazy Summer (1986),Comedy,3.329192546583851
2193,2262,About Last Night... (1986),Comedy|Drama|Romance,3.1564417177914113
2194,2263,"Seventh Sign, The (1988)",Thriller,3.1028571428571428
2195,2264,We're No Angels (1989),Drama,2.5903614457831323
2196,2265,Nothing But Trouble (1991),Adventure|Comedy,2.0
2197,2266,"Butcher's Wife, The (1991)",Comedy|Romance,2.871794871794872
2198,2267,Mortal Thoughts (1991),Mystery|Thriller,2.945945945945946
2199,2268,"Few Good Men, A (1992)",Crime|Drama,3.93119698397738
2200,2269,Indecent Proposal (1993),Drama,2.737327188940092
2202,2271,Permanent Midnight (1998),Drama,3.289473684210526
2203,2272,One True Thing (1998),Drama,3.455357142857143
2204,2273,Rush Hour (1998),Action|Thriller,3.5661881977671452
2206,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.3661971830985915
2207,2276,"Soldier's Daughter Never Cries, A (1998)",Drama,3.7142857142857144
2208,2277,Somewhere in the City (1997),Drama,2.0
2209,2278,Ronin (1998),Action|Crime|Thriller,3.5272952853598016
2210,2279,Urban Legend (1998),Horror|Thriller,2.7168141592920354
2211,2280,Clay Pigeons (1998),Crime,3.432
2212,2281,Monument Ave. (1998),Crime,3.4545454545454546
2213,2282,Pecker (1998),Comedy|Drama,3.518987341772152
2214,2283,"Sheltering Sky, The (1990)",Drama,2.918032786885246
2215,2284,Bandit Queen (1994),Drama,3.7906976744186047
2216,2285,If.... (1968),Drama,3.888888888888889
2217,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2.511627906976744
2218,2287,Them! (1954),Sci-Fi|Thriller|War,3.4392857142857145
2219,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.785425101214575
2220,2289,"Player, The (1992)",Comedy|Drama,3.96319018404908
2221,2290,Stardust Memories (1980),Comedy|Drama,3.28099173553719
2222,2291,Edward Scissorhands (1990),Drama|Romance,3.5926680244399187
2223,2292,Overnight Delivery (1996),Romance,2.5
2224,2293,Shadrach (1998),Drama,3.24
2225,2294,Antz (1998),Animation|Children's,3.483720930232558
2226,2295,"Impostors, The (1998)",Comedy,3.810810810810811
2227,2296,"Night at the Roxbury, A (1998)",Comedy,2.3819444444444446
2228,2297,What Dreams May Come (1998),Drama|Romance,3.1070422535211266
2229,2298,Strangeland (1998),Thriller,1.8666666666666667
2230,2299,"Battle of the Sexes, The (1959)",Comedy,3.75
2231,2300,"Producers, The (1968)",Comedy|Musical,4.144376899696049
2232,2301,History of the World: Part I (1981),Comedy,3.5902964959568733
2233,2302,My Cousin Vinny (1992),Comedy,3.7845303867403315
2234,2303,Nashville (1975),Drama|Musical,3.92
2235,2304,Love Is the Devil (1998),Drama,3.5714285714285716
2236,2305,Slam (1998),Drama,3.48
2237,2306,Holy Man (1998),Comedy,2.488888888888889
2238,2307,One Tough Cop (1998),Action|Drama,2.6315789473684212
2239,2308,Detroit 9000 (1973),Action|Crime,2.0
2240,2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,4.5
2241,2310,"Mighty, The (1998)",Drama,3.798507462686567
2242,2311,2010 (1984),Mystery|Sci-Fi,3.4170212765957446
2243,2312,Children of a Lesser God (1986),Drama,3.8277945619335347
2244,2313,"Elephant Man, The (1980)",Drama,4.013129102844639
2245,2314,Beloved (1998),Drama,3.1346153846153846
2246,2315,Bride of Chucky (1998),Horror|Thriller,2.36734693877551
2247,2316,Practical Magic (1998),Drama|Romance,2.983050847457627
2248,2317,"Alarmist, The (1997)",Comedy,2.625
2249,2318,Happiness (1998),Comedy,3.903125
2251,2320,Apt Pupil (1998),Drama|Thriller,3.106951871657754
2252,2321,Pleasantville (1998),Comedy,3.6968911917098444
2253,2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2.9310344827586206
2254,2323,"Cruise, The (1998)",Documentary,3.942857142857143
2255,2324,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama,4.329861111111111
2256,2325,Orgazmo (1997),Comedy,3.134453781512605
2257,2326,Shattered Image (1998),Drama|Thriller,3.0
2258,2327,Tales from the Darkside: The Movie (1990),Horror,2.85
2259,2328,Vampires (1998),Horror,2.8497109826589595
2260,2329,American History X (1998),Drama,4.2265625
2261,2330,Hands on a Hard Body (1996),Documentary,4.163043478260869
2262,2331,Living Out Loud (1998),Comedy|Romance,3.223463687150838
2263,2332,Belly (1998),Crime|Drama,3.25
2264,2333,Gods and Monsters (1998),Drama,3.8131487889273354
2265,2334,"Siege, The (1998)",Action|Thriller,3.1243523316062176
2266,2335,"Waterboy, The (1998)",Comedy,2.926190476190476
2267,2336,Elizabeth (1998),Drama,4.029850746268656
2268,2337,Velvet Goldmine (1998),Drama,3.2063492063492065
2269,2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.2033898305084745
2270,2339,I'll Be Home For Christmas (1998),Comedy|Romance,2.925925925925926
2271,2340,Meet Joe Black (1998),Romance,3.252906976744186
2272,2341,Dancing at Lughnasa (1998),Drama,3.272727272727273
2273,2342,Hard Core Logo (1996),Comedy,3.727272727272727
2274,2343,"Naked Man, The (1998)",Drama,2.0
2275,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,3.4228855721393034
2276,2345,Desert Bloom (1986),Drama,3.372093023255814
2277,2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,3.3066666666666666
2278,2347,"Pope of Greenwich Village, The (1984)",Action,3.736842105263158
2279,2348,Sid and Nancy (1986),Drama,3.5526315789473686
2280,2349,Mona Lisa (1986),Comedy|Thriller,3.6107784431137726
2281,2350,Heart Condition (1990),Comedy,2.789473684210526
2282,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,4.207207207207207
2283,2352,"Big Chill, The (1983)",Comedy|Drama,3.8747016706443915
2284,2353,Enemy of the State (1998),Action|Thriller,3.687246963562753
2285,2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,2.780141843971631
2286,2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,3.854374633000587
2287,2356,Celebrity (1998),Comedy,2.8958333333333335
2288,2357,Central Station (Central do Brasil) (1998),Drama,4.283720930232558
2289,2358,Savior (1998),Drama,4.0
2290,2359,Waking Ned Devine (1998),Comedy,3.879089615931721
2291,2360,"Celebration, The (Festen) (1998)",Drama,4.3076923076923075
2292,2361,Pink Flamingos (1972),Comedy,3.240506329113924
2293,2362,Glen or Glenda (1953),Drama,2.849056603773585
2294,2363,Godzilla (Gojira) (1954),Action|Sci-Fi,3.318936877076412
2295,2364,Godzilla (Gojira) (1984),Action|Sci-Fi,2.7768595041322315
2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.7720588235294117
2297,2366,King Kong (1933),Action|Adventure|Horror,3.6560846560846563
2298,2367,King Kong (1976),Action|Adventure|Horror,2.7572815533980584
2299,2368,King Kong Lives (1986),Action|Adventure|Horror,1.6896551724137931
2300,2369,Desperately Seeking Susan (1985),Comedy|Romance,2.954761904761905
2301,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,3.5140845070422535
2302,2371,Fletch (1985),Comedy,3.5943238731218696
2303,2372,Fletch Lives (1989),Comedy,2.966386554621849
2304,2373,Red Sonja (1985),Action|Adventure,2.4814814814814814
2305,2374,Gung Ho (1986),Comedy|Drama,2.930327868852459
2306,2375,"Money Pit, The (1986)",Comedy,2.8923444976076556
2307,2376,"View to a Kill, A (1985)",Action,3.267692307692308
2308,2377,Lifeforce (1985),Horror|Sci-Fi,2.9453551912568305
2309,2378,Police Academy (1984),Comedy,2.997578692493947
2310,2379,Police Academy 2: Their First Assignment (1985),Comedy,2.3866666666666667
2311,2380,Police Academy 3: Back in Training (1986),Comedy,2.0306122448979593
2312,2381,Police Academy 4: Citizens on Patrol (1987),Comedy,1.9137931034482758
2313,2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,1.7666666666666666
2314,2383,Police Academy 6: City Under Siege (1989),Comedy,1.657718120805369
2315,2384,Babe: Pig in the City (1998),Children's|Comedy,3.2906309751434035
2316,2385,Home Fries (1998),Comedy|Romance,2.5753424657534247
2317,2386,Jerry Springer: Ringmaster (1998),Drama,1.9661016949152543
2318,2387,Very Bad Things (1998),Comedy|Crime,2.774193548387097
2319,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,3.466666666666667
2320,2389,Psycho (1998),Crime|Horror|Thriller,2.6515151515151514
2321,2390,Little Voice (1998),Comedy,3.690909090909091
2322,2391,"Simple Plan, A (1998)",Crime|Thriller,3.751677852348993
2323,2392,Jack Frost (1998),Comedy|Drama,2.234146341463415
2324,2393,Star Trek: Insurrection (1998),Action|Sci-Fi,3.34820322180917
2325,2394,"Prince of Egypt, The (1998)",Animation|Musical,3.5716753022452505
2326,2395,Rushmore (1998),Comedy,3.8409836065573773
2327,2396,Shakespeare in Love (1998),Comedy|Romance,4.127479949345715
2328,2397,Mass Appeal (1984),Drama,3.3043478260869565
2329,2398,Miracle on 34th Street (1947),Drama,3.960526315789474
2330,2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,2.6681614349775784
2331,2400,Prancer (1989),Children's|Drama,2.86046511627907
2332,2401,Pale Rider (1985),Western,3.769230769230769
2333,2402,Rambo: First Blood Part II (1985),Action|War,2.825436408977556
2334,2403,First Blood (1982),Action,3.5717884130982367
2335,2404,Rambo III (1988),Action|War,2.3421926910299002
2336,2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.163447251114413
2337,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.6892193308550185
2338,2407,Cocoon (1985),Comedy|Sci-Fi,3.5377733598409544
2339,2408,Cocoon: The Return (1988),Comedy|Sci-Fi,2.528957528957529
2340,2409,Rocky II (1979),Action|Drama,3.1775280898876406
2341,2410,Rocky III (1982),Action|Drama,2.8753117206982544
2342,2411,Rocky IV (1985),Action|Drama,2.6453333333333333
2343,2412,Rocky V (1990),Action|Drama,2.102189781021898
2344,2413,Clue (1985),Comedy|Mystery,3.2483069977426635
2345,2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,3.390501319261214
2346,2415,Violets Are Blue... (1986),Drama|Romance,2.8
2347,2416,Back to School (1986),Comedy,3.1497175141242937
2348,2417,Heartburn (1986),Comedy|Drama,2.945945945945946
2349,2418,Nothing in Common (1986),Comedy,3.0727272727272728
2350,2419,Extremities (1986),Drama|Thriller,3.2028985507246377
2351,2420,"Karate Kid, The (1984)",Drama,3.417849898580122
2352,2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2.6771488469601676
2353,2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,2.1223776223776225
2354,2423,Christmas Vacation (1989),Comedy,3.588349514563107
2355,2424,You've Got Mail (1998),Comedy|Romance,3.380668257756563
2356,2425,"General, The (1998)",Crime,3.6206896551724137
2357,2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,2.962962962962963
2358,2427,"Thin Red Line, The (1998)",Action|Drama|War,3.398505603985056
2359,2428,"Faculty, The (1998)",Horror|Sci-Fi,2.7777777777777777
2360,2429,Mighty Joe Young (1998),Adventure|Children's|Drama,2.827777777777778
2361,2430,Mighty Joe Young (1949),Adventure|Children's|Drama,3.111111111111111
2362,2431,Patch Adams (1998),Comedy|Drama,3.1371308016877637
2363,2432,Stepmom (1998),Drama,3.136986301369863
2364,2433,"Civil Action, A (1998)",Drama,3.3594771241830066
2365,2434,Down in the Delta (1998),Drama,3.6333333333333333
2366,2435,Hurlyburly (1998),Drama,3.080808080808081
2367,2436,Tea with Mussolini (1999),Comedy,3.5901639344262297
2368,2437,Wilde (1997),Drama,3.6470588235294117
2369,2438,Outside Ozona (1998),Drama|Thriller,4.0
2370,2439,Affliction (1997),Drama,3.611111111111111
2371,2440,Another Day in Paradise (1998),Drama,3.3617021276595747
2372,2441,"Hi-Lo Country, The (1998)",Drama|Western,3.0384615384615383
2373,2442,Hilary and Jackie (1998),Drama,3.825
2374,2443,Playing by Heart (1998),Drama|Romance,3.5952380952380953
2375,2444,24 7: Twenty Four Seven (1997),Comedy|Drama,4.0
2376,2445,At First Sight (1999),Drama,2.7972972972972974
2377,2446,In Dreams (1999),Thriller,2.5396825396825395
2378,2447,Varsity Blues (1999),Comedy|Drama,3.0601503759398496
2379,2448,Virus (1999),Horror|Sci-Fi,2.3492063492063493
2380,2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,1.53125
2381,2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,2.0990783410138247
2382,2451,"Gate, The (1987)",Horror,2.646017699115044
2383,2452,"Gate II: Trespassers, The (1990)",Horror,1.6842105263157894
2384,2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,3.25
2385,2454,"Fly, The (1958)",Horror|Sci-Fi,3.3583333333333334
2386,2455,"Fly, The (1986)",Horror|Sci-Fi,3.4407096171802056
2387,2456,"Fly II, The (1989)",Horror|Sci-Fi,2.313380281690141
2388,2457,Running Scared (1986),Action|Comedy,3.382239382239382
2389,2458,Armed and Dangerous (1986),Comedy|Crime,2.476923076923077
2390,2459,"Texas Chainsaw Massacre, The (1974)",Horror,3.222672064777328
2391,2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,2.353448275862069
2392,2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,2.096774193548387
2393,2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,1.8333333333333333
2394,2463,Ruthless People (1986),Comedy,3.4610526315789474
2395,2464,Trick or Treat (1986),Horror,2.625
2396,2465,Deadly Friend (1986),Horror,2.0238095238095237
2397,2466,Belizaire the Cajun (1986),Drama,3.4615384615384617
2398,2467,"Name of the Rose, The (1986)",Mystery,3.9012345679012346
2399,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2.770053475935829
2400,2469,Peggy Sue Got Married (1986),Comedy|Romance,3.2766798418972334
2401,2470,Crocodile Dundee (1986),Adventure|Comedy,3.4265350877192984
2402,2471,Crocodile Dundee II (1988),Adventure|Comedy,2.6280193236714977
2403,2472,Tough Guys (1986),Comedy,2.978494623655914
2404,2473,Soul Man (1986),Comedy,2.4093264248704664
2405,2474,"Color of Money, The (1986)",Drama,3.4606413994169096
2406,2475,52 Pick-Up (1986),Action|Mystery|Thriller,3.3
2407,2476,Heartbreak Ridge (1986),Action|War,3.3466666666666667
2408,2477,Firewalker (1986),Adventure,2.2857142857142856
2409,2478,Three Amigos! (1986),Comedy|Western,3.117750439367311
2410,2479,Gloria (1999),Drama|Thriller,2.272727272727273
2411,2480,Dry Cleaning (Nettoyage � sec) (1997),Drama,4.5
2412,2481,My Name Is Joe (1998),Drama|Romance,3.6
2413,2482,Still Crazy (1998),Comedy|Romance,3.3333333333333335
2414,2483,"Day of the Beast, The (El D�a de la bestia) (1995)",Comedy|Horror|Thriller,2.92
2415,2484,Tinseltown (1998),Comedy,2.0
2416,2485,She's All That (1999),Comedy|Romance,3.051219512195122
2417,2486,24-hour Woman (1998),Drama,1.7777777777777777
2418,2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,2.4285714285714284
2419,2488,Peeping Tom (1960),Drama|Horror|Thriller,3.8588235294117648
2421,2490,Payback (1999),Action|Thriller,3.5058214747736094
2422,2491,Simply Irresistible (1999),Comedy|Romance,2.739130434782609
2423,2492,20 Dates (1998),Comedy,2.856115107913669
2424,2493,"Harmonists, The (1997)",Drama,4.142857142857143
2425,2494,"Last Days, The (1998)",Documentary,4.0
2426,2495,"Fantastic Planet, The (La Plan�te sauvage) (1973)",Animation|Sci-Fi,3.6020408163265305
2427,2496,Blast from the Past (1999),Comedy|Romance,3.363888888888889
2428,2497,Message in a Bottle (1999),Romance,2.835294117647059
2429,2498,My Favorite Martian (1999),Comedy|Sci-Fi,2.3333333333333335
2430,2499,God Said 'Ha!' (1998),Comedy,3.5384615384615383
2431,2500,Jawbreaker (1999),Comedy,2.596638655462185
2432,2501,October Sky (1999),Drama,4.137755102040816
2433,2502,Office Space (1999),Comedy|Romance,3.8211009174311927
2434,2503,"Apple, The (Sib) (1998)",Drama,4.666666666666667
2435,2504,200 Cigarettes (1999),Comedy|Drama,2.883977900552486
2436,2505,8MM (1999),Thriller,2.863970588235294
2437,2506,"Other Sister, The (1999)",Comedy|Drama|Romance,3.3435582822085887
2438,2507,Breakfast of Champions (1999),Comedy,2.9814814814814814
2440,2509,Eight Days a Week (1997),Comedy,2.7777777777777777
2441,2510,Just the Ticket (1999),Comedy|Romance,3.6666666666666665
2442,2511,"Long Goodbye, The (1973)",Crime,3.8658536585365852
2443,2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,3.9473684210526314
2444,2513,Pet Sematary (1989),Horror,2.960655737704918
2445,2514,Pet Sematary II (1992),Horror,2.060344827586207
2446,2515,Children of the Corn II: The Final Sacrifice (1993),Horror,1.7884615384615385
2447,2516,Children of the Corn III (1994),Horror,1.8444444444444446
2448,2517,Christine (1983),Horror,3.062271062271062
